"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","vote","prtvede2","prtclede","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","blgetmg","gndr","yrbrn","region","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prob","stratum","psu"
"ESS9e03_2",9,"3.2","23.11.2023",2826,"DE",0.99946624,1.0895553,3.037345,3.3093553,1,2,2,8,9,3,7,3,2,2,1,1997,"DEB",2,3,2,3,4,3,4,2,3,2,4,2,3,2,4,2,4,1,4,2,4,0.00012220745,347,5879
"ESS9e03_2",9,"3.2","23.11.2023",2827,"DE",0.99946624,0.97831357,3.037345,2.9714758,1,1,66,10,8,5,8,7,6,2,1,1939,"DE2",1,4,1,5,2,2,2,2,2,1,1,3,2,2,5,3,2,1,2,1,3,0.00012220745,286,5756
"ESS9e03_2",9,"3.2","23.11.2023",2830,"DE",0.99946624,0.75969493,3.037345,2.3074555,1,1,66,4,4,4,4,5,5,2,2,1954,"DE9",2,5,2,5,1,2,4,3,2,3,1,1,6,1,6,2,4,2,1,1,5,0.00012220745,296,5787
"ESS9e03_2",9,"3.2","23.11.2023",2844,"DE",0.99946624,0.6256514,3.037345,1.9003192,1,1,66,9,8,2,5,2,3,2,1,1964,"DE9",5,6,3,6,2,5,3,2,2,2,3,1,5,3,5,4,5,2,2,6,4,0.00012220745,285,5776
"ESS9e03_2",9,"3.2","23.11.2023",2881,"DE",0.99946624,1.0619838,3.037345,3.2256112,3,66,66,5,88,6,8,4,4,2,2,2002,"DEA",2,5,1,3,2,3,5,2,4,3,2,2,4,2,4,3,5,1,2,2,2,0.00012220745,328,5840
"ESS9e03_2",9,"3.2","23.11.2023",3005,"DE",0.99946624,0.6058522,3.037345,1.8401821,1,4,4,10,8,7,9,7,8,2,1,1961,"DE3",2,5,1,4,4,4,4,2,2,2,2,1,4,3,4,4,3,1,1,4,4,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",3022,"DE",0.99946624,0.9634579,3.037345,2.926354,1,6,66,8,7,3,5,3,4,2,1,1940,"DED",3,5,2,3,2,3,2,3,1,1,1,1,2,1,4,2,5,2,2,2,2,0.00012220745,302,5790
"ESS9e03_2",9,"3.2","23.11.2023",3073,"DE",0.99946624,0.84228384,3.037345,2.5583065,1,7,3,9,1,1,0,1,7,2,2,1982,"DE4",1,6,1,2,4,4,5,1,4,2,1,2,3,6,2,4,3,1,1,4,3,0.00012220745,298,5781
"ESS9e03_2",9,"3.2","23.11.2023",3082,"DE",0.99946624,1.2524174,3.037345,3.8040237,3,66,6,7,8,6,7,7,8,1,2,1975,"DE3",2,3,4,3,3,5,5,4,4,3,4,2,4,3,5,2,3,2,3,2,4,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",3093,"DE",0.99946624,1.1025547,3.037345,3.3488388,1,6,6,10,2,4,4,3,8,2,2,1966,"DEA",3,6,2,6,5,5,6,2,3,3,2,3,5,3,6,4,5,1,2,6,3,0.00012220745,331,5846
"ESS9e03_2",9,"3.2","23.11.2023",3128,"DE",0.99946624,1.029105,3.037345,3.1257467,1,88,1,8,9,7,10,7,9,2,1,1960,"DEF",4,5,2,4,3,4,5,3,2,3,2,2,3,2,4,4,3,2,2,5,4,0.00012220745,335,5843
"ESS9e03_2",9,"3.2","23.11.2023",3204,"DE",0.99946624,0.93483067,3.037345,2.8394032,2,66,66,9,7,4,4,5,8,2,1,2003,"DED",3,3,4,3,2,2,3,2,1,2,1,3,2,2,4,3,3,1,2,4,3,0.00012220745,302,5790
"ESS9e03_2",9,"3.2","23.11.2023",3250,"DE",0.99946624,0.9954758,3.037345,3.0236034,1,1,66,9,5,4,3,3,5,2,1,1965,"DE9",3,5,2,2,2,4,1,4,3,4,2,1,2,2,5,2,2,2,2,3,4,0.00012220745,315,5814
"ESS9e03_2",9,"3.2","23.11.2023",3300,"DE",0.99946624,0.79035807,3.037345,2.4005902,1,2,2,10,9,3,3,3,2,2,2,1953,"DE1",1,5,1,2,1,2,4,1,3,1,1,1,2,1,4,4,5,1,1,4,2,0.00012220745,271,5727
"ESS9e03_2",9,"3.2","23.11.2023",3354,"DE",0.99946624,0.61425513,3.037345,1.8657047,1,2,2,8,4,4,9,4,7,2,1,1955,"DE4",2,5,2,5,3,1,5,1,2,1,2,2,5,2,5,2,5,1,2,5,2,0.00012220745,295,5777
"ESS9e03_2",9,"3.2","23.11.2023",3361,"DE",0.99946624,0.8889173,3.037345,2.6999485,2,66,3,8,0,0,0,0,0,2,2,1974,"DE9",1,6,1,4,1,1,6,1,4,3,1,1,6,1,1,5,6,1,2,6,1,0.00012220745,279,5732
"ESS9e03_2",9,"3.2","23.11.2023",3396,"DE",0.99946624,0.5333567,3.037345,1.6199883,1,4,4,7,7,7,8,8,6,2,1,1956,"DEA",1,6,1,5,6,3,3,2,4,5,1,3,4,4,2,3,4,1,1,6,6,0.00012220745,330,5845
"ESS9e03_2",9,"3.2","23.11.2023",3410,"DE",0.99946624,0.6123301,3.037345,1.8598577,1,4,4,8,8,5,6,4,6,1,2,1962,"DE2",3,4,2,5,4,3,5,2,3,2,3,2,4,2,4,2,4,1,1,3,3,0.00012220745,280,5746
"ESS9e03_2",9,"3.2","23.11.2023",3421,"DE",0.99946624,1.0824708,3.037345,3.287837,1,88,2,8,0,0,10,10,3,2,1,1951,"DEB",3,3,1,1,1,1,5,4,1,1,1,1,2,1,5,2,5,1,1,1,1,0.00012220745,352,5889
"ESS9e03_2",9,"3.2","23.11.2023",3430,"DE",0.99946624,1.4915673,3.037345,4.530404,2,66,4,8,5,4,7,8,6,1,2,1999,"DE1",2,3,1,2,4,3,4,2,4,2,1,2,2,3,1,5,4,1,1,5,2,0.00012220745,271,5727
"ESS9e03_2",9,"3.2","23.11.2023",3436,"DE",0.99946624,0.77601683,3.037345,2.3570309,1,2,2,3,1,3,2,1,3,2,1,1966,"DEA",3,5,1,3,3,4,4,1,3,4,2,3,3,3,3,4,4,2,1,4,3,0.00012220745,333,5851
"ESS9e03_2",9,"3.2","23.11.2023",3455,"DE",0.99946624,1.2697877,3.037345,3.8567832,1,2,66,7,7,88,6,6,7,2,2,1965,"DE4",3,5,2,6,4,2,4,2,4,3,4,2,4,4,5,4,5,2,2,5,4,0.00012220745,295,5775
"ESS9e03_2",9,"3.2","23.11.2023",3459,"DE",0.99946624,0.99928993,3.037345,3.0351882,1,1,1,6,8,2,2,7,2,2,2,1973,"DE2",4,4,5,4,3,3,3,2,2,3,1,2,2,2,5,3,2,2,2,2,2,0.00012220745,283,5752
"ESS9e03_2",9,"3.2","23.11.2023",3527,"DE",0.99946624,1.113246,3.037345,3.381312,1,6,6,5,3,3,3,4,3,2,2,1987,"DE8",2,5,2,4,3,2,5,3,2,2,3,1,4,2,5,4,4,2,3,3,3,0.00012220745,300,5785
"ESS9e03_2",9,"3.2","23.11.2023",3564,"DE",0.99946624,0.75969493,3.037345,2.3074555,1,3,3,8,6,6,6,5,5,2,2,1952,"DE9",1,6,2,5,4,4,5,2,3,3,3,3,3,2,5,4,2,2,1,3,5,0.00012220745,307,5798
"ESS9e03_2",9,"3.2","23.11.2023",3576,"DE",0.99946624,0.7033356,3.037345,2.1362727,1,2,2,7,8,5,8,7,7,2,1,1968,"DE2",2,5,1,3,3,3,3,2,2,5,1,2,2,2,5,4,2,1,1,5,5,0.00012220745,291,5768
"ESS9e03_2",9,"3.2","23.11.2023",3597,"DE",0.99946624,1.1555921,3.037345,3.5099318,1,6,66,3,3,4,3,9,9,2,2,1999,"DE2",2,3,2,2,1,1,4,3,4,1,1,1,1,1,2,2,1,1,1,5,1,0.00012220745,291,5768
"ESS9e03_2",9,"3.2","23.11.2023",3635,"DE",0.99946624,1.1025547,3.037345,3.3488388,2,66,66,8,8,4,5,1,10,1,2,1978,"DEA",2,5,5,6,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,5,0.00012220745,320,5825
"ESS9e03_2",9,"3.2","23.11.2023",3663,"DE",0.99946624,0.89585316,3.037345,2.721015,1,1,1,9,8,5,7,4,7,2,1,1969,"DE7",3,4,1,5,5,3,3,2,2,3,1,1,4,3,4,3,4,1,2,2,4,0.00012220745,339,5863
"ESS9e03_2",9,"3.2","23.11.2023",3668,"DE",0.99946624,0.6628557,3.037345,2.0133214,1,77,4,10,8,7,7,8,8,2,2,1972,"DE2",4,5,1,5,3,4,4,2,4,2,3,2,3,5,5,3,4,1,2,3,3,0.00012220745,291,5767
"ESS9e03_2",9,"3.2","23.11.2023",3691,"DE",0.99946624,1.1190791,3.037345,3.3990293,1,9,9,6,4,3,3,3,6,2,1,1983,"DE2",1,3,2,2,2,3,2,1,2,3,1,2,2,3,3,2,3,1,1,3,2,0.00012220745,277,5741
"ESS9e03_2",9,"3.2","23.11.2023",3711,"DE",0.99946624,1.1023202,3.037345,3.3481266,1,4,66,8,9,4,7,5,5,2,2,1962,"DE1",3,5,1,2,2,2,5,3,3,2,2,2,2,1,6,3,3,1,1,3,3,0.00012220745,269,5724
"ESS9e03_2",9,"3.2","23.11.2023",3759,"DE",0.99946624,0.7915578,3.037345,2.404234,1,5,66,8,8,5,9,5,7,2,1,1983,"DE6",3,3,2,4,2,3,2,1,2,1,2,2,3,2,4,3,3,1,1,1,1,0.00012220745,346,5876
"ESS9e03_2",9,"3.2","23.11.2023",3826,"DE",0.99946624,0.96251893,3.037345,2.923502,3,66,4,6,7,6,9,4,7,2,2,2002,"DE2",3,2,2,3,3,3,3,2,3,5,3,2,1,2,3,1,3,2,1,1,3,0.00012220745,293,5771
"ESS9e03_2",9,"3.2","23.11.2023",3835,"DE",0.99946624,0.8889173,3.037345,2.6999485,1,2,66,6,9,5,7,2,1,2,2,1973,"DE9",2,4,2,3,3,2,4,3,2,3,3,1,4,3,3,4,3,1,1,4,4,0.00012220745,315,5814
"ESS9e03_2",9,"3.2","23.11.2023",3844,"DE",0.99946624,0.48340285,3.037345,1.4682612,1,1,1,4,5,3,6,3,3,2,1,1935,"DE2",3,5,2,3,4,2,3,2,3,2,2,2,2,3,5,3,4,2,2,2,3,0.00012220745,280,5745
"ESS9e03_2",9,"3.2","23.11.2023",3846,"DE",0.99946624,0.9422759,3.037345,2.862017,1,2,66,4,88,2,2,5,3,2,2,1954,"DEA",3,4,5,5,4,2,6,4,5,2,1,2,4,5,4,5,5,2,5,3,3,0.00012220745,322,5830
"ESS9e03_2",9,"3.2","23.11.2023",3879,"DE",0.99946624,1.1023202,3.037345,3.3481266,1,4,4,10,5,5,9,2,5,2,2,1955,"DE1",2,5,2,2,2,3,6,2,3,2,1,2,4,4,5,3,1,2,1,5,5,0.00012220745,354,5893
"ESS9e03_2",9,"3.2","23.11.2023",3970,"DE",0.99946624,1.2061957,3.037345,3.6636324,1,4,4,8,8,5,5,4,9,2,1,1999,"DE4",3,2,1,3,4,2,4,1,4,2,1,2,3,3,1,4,4,1,1,2,2,0.00012220745,295,5775
"ESS9e03_2",9,"3.2","23.11.2023",4000,"DE",0.99946624,0.8702576,3.037345,2.6432726,1,1,66,7,9,7,7,5,4,2,1,1958,"DE9",2,6,2,5,2,4,2,2,2,3,4,2,2,2,6,2,3,2,2,2,3,0.00012220745,307,5798
"ESS9e03_2",9,"3.2","23.11.2023",4015,"DE",0.99946624,0.8410545,3.037345,2.5545726,1,1,1,8,6,5,5,5,4,2,2,1955,"DED",5,6,2,5,2,2,5,2,1,1,1,2,5,2,5,2,5,2,5,5,2,0.00012220745,302,5790
"ESS9e03_2",9,"3.2","23.11.2023",4074,"DE",0.99946624,0.94924486,3.037345,2.883184,3,66,4,7,8,6,7,6,10,2,1,2003,"DE2",2,2,1,4,3,2,4,4,3,1,1,1,3,2,3,2,3,1,2,6,2,0.00012220745,280,5746
"ESS9e03_2",9,"3.2","23.11.2023",4177,"DE",0.99946624,0.8540229,3.037345,2.5939622,1,88,66,10,8,3,5,8,8,2,2,1961,"DE2",2,6,1,5,2,5,5,2,1,3,2,2,3,2,6,2,6,1,1,2,3,0.00012220745,289,5762
"ESS9e03_2",9,"3.2","23.11.2023",4179,"DE",0.99946624,0.5333567,3.037345,1.6199883,1,77,66,0,5,5,6,7,4,1,1,1950,"DEA",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.00012220745,339,5862
"ESS9e03_2",9,"3.2","23.11.2023",4185,"DE",0.99946624,1.4025502,3.037345,4.260029,2,66,2,9,9,10,10,4,7,2,1,1968,"DE3",2,5,2,2,2,3,2,2,1,1,2,2,2,1,3,1,2,2,1,3,2,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",4202,"DE",0.99946624,0.5898915,3.037345,1.7917039,1,1,66,7,7,5,6,8,7,2,2,1956,"DE8",3,6,2,5,2,3,3,2,2,4,1,2,5,2,5,3,5,1,2,3,4,0.00012220745,299,5783
"ESS9e03_2",9,"3.2","23.11.2023",4203,"DE",0.99946624,0.5333567,3.037345,1.6199883,1,5,1,9,7,4,9,7,7,2,1,1958,"DEA",1,6,1,3,4,1,2,1,2,2,2,1,2,2,4,2,3,1,1,1,1,0.00012220745,337,5858
"ESS9e03_2",9,"3.2","23.11.2023",4207,"DE",0.99946624,0.6926556,3.037345,2.1038342,1,1,1,9,8,3,3,3,7,2,1,1969,"DED",1,4,1,5,2,2,5,2,2,2,1,2,4,2,2,5,3,1,2,2,4,0.00012220745,303,5792
"ESS9e03_2",9,"3.2","23.11.2023",4506,"DE",0.99946624,1.1555921,3.037345,3.5099318,1,1,66,5,6,2,4,5,6,2,2,1986,"DE2",3,5,2,2,1,3,4,2,2,3,3,2,3,2,5,4,3,2,2,2,3,0.00012220745,278,5742
"ESS9e03_2",9,"3.2","23.11.2023",4524,"DE",0.99946624,0.6628557,3.037345,2.0133214,1,1,1,8,7,4,6,6,6,2,2,1968,"DE2",3,5,2,5,3,5,5,3,4,3,2,2,4,2,5,3,2,1,2,3,5,0.00012220745,291,5768
"ESS9e03_2",9,"3.2","23.11.2023",4549,"DE",0.99946624,1.2423602,3.037345,3.7734766,3,66,4,4,3,4,3,6,88,2,2,2002,"DE1",3,4,1,3,3,3,2,2,1,2,1,3,3,2,2,1,2,2,1,3,3,0.00012220745,354,5893
"ESS9e03_2",9,"3.2","23.11.2023",4559,"DE",0.99946624,0.75969493,3.037345,2.3074555,1,2,2,9,8,3,9,2,9,2,2,1944,"DE9",4,5,2,5,4,5,6,2,2,3,1,4,4,5,5,2,2,2,1,5,5,0.00012220745,285,5765
"ESS9e03_2",9,"3.2","23.11.2023",4568,"DE",0.99946624,1.1023202,3.037345,3.3481266,1,2,66,7,8,4,6,6,7,2,2,1963,"DE1",4,6,2,4,3,3,4,1,2,2,3,3,4,2,5,4,4,2,2,4,3,0.00012220745,275,5737
"ESS9e03_2",9,"3.2","23.11.2023",4591,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,1,1,10,10,0,7,5,0,2,1,1935,"DE1",2,6,1,6,3,3,1,1,1,2,1,1,6,1,6,1,6,2,1,2,2,0.00012220745,355,5895
"ESS9e03_2",9,"3.2","23.11.2023",4662,"DE",0.99946624,0.9634579,3.037345,2.926354,2,66,6,3,10,3,3,5,4,2,1,1953,"DED",3,5,1,5,2,4,4,2,1,1,2,2,3,1,6,3,4,3,1,1,2,0.00012220745,301,5786
"ESS9e03_2",9,"3.2","23.11.2023",4677,"DE",0.99946624,0.67466307,3.037345,2.0491846,1,77,66,8,10,7,8,5,6,2,1,1987,"DEA",4,3,3,2,2,3,2,3,3,4,2,4,3,2,5,2,4,2,4,3,3,0.00012220745,325,5835
"ESS9e03_2",9,"3.2","23.11.2023",4679,"DE",0.99946624,0.43001035,3.037345,1.3060898,1,77,66,8,5,3,4,4,7,2,1,1939,"DE9",2,4,6,3,2,2,2,2,2,2,1,2,2,1,6,2,2,2,1,2,3,0.00012220745,296,5754
"ESS9e03_2",9,"3.2","23.11.2023",4685,"DE",0.99946624,0.90141594,3.037345,2.7379112,1,3,4,7,3,3,5,3,6,2,2,1991,"DE7",5,6,1,3,2,1,5,2,4,3,2,2,4,4,4,5,4,1,1,4,4,0.00012220745,344,5874
"ESS9e03_2",9,"3.2","23.11.2023",4705,"DE",0.99946624,0.77601683,3.037345,2.3570309,1,2,2,9,9,3,8,4,4,2,1,1971,"DEA",3,3,1,4,1,2,2,2,2,2,2,3,4,2,5,3,2,1,2,2,5,0.00012220745,325,5835
"ESS9e03_2",9,"3.2","23.11.2023",4736,"DE",0.99946624,0.7808356,3.037345,2.3716671,1,2,2,9,5,4,9,5,8,2,2,1986,"DEA",2,6,2,6,5,2,5,1,1,4,1,2,3,4,4,6,4,3,1,5,5,0.00012220745,331,5848
"ESS9e03_2",9,"3.2","23.11.2023",4772,"DE",0.99946624,0.75969493,3.037345,2.3074555,1,77,77,8,8,2,6,7,3,2,2,1960,"DE9",5,5,1,5,3,1,4,1,1,2,1,1,1,4,3,3,2,1,1,4,4,0.00012220745,285,5776
"ESS9e03_2",9,"3.2","23.11.2023",4825,"DE",0.99946624,0.6926556,3.037345,2.1038342,1,88,66,8,7,3,8,3,7,2,1,1972,"DED",2,5,1,3,2,3,3,1,3,2,1,1,3,2,3,5,3,1,2,4,4,0.00012220745,302,5789
"ESS9e03_2",9,"3.2","23.11.2023",4851,"DE",0.99946624,1.3999712,3.037345,4.2521954,1,1,1,9,9,7,8,1,2,2,1,1964,"DEG",1,5,2,2,1,4,3,1,1,1,2,1,2,1,5,1,2,1,1,1,3,0.00012220745,310,5804
"ESS9e03_2",9,"3.2","23.11.2023",4877,"DE",0.99946624,1.1190791,3.037345,3.3990293,1,2,1,8,8,6,6,7,8,2,1,1982,"DE2",2,5,2,4,4,4,5,2,2,4,2,3,3,2,4,4,3,2,2,2,3,0.00012220745,288,5760
"ESS9e03_2",9,"3.2","23.11.2023",4880,"DE",0.99946624,0.7033356,3.037345,2.1362727,1,4,4,10,10,6,10,10,8,2,1,1979,"DE2",2,5,1,4,2,2,5,2,2,1,1,3,5,1,3,1,3,1,1,5,2,0.00012220745,287,5759
"ESS9e03_2",9,"3.2","23.11.2023",4943,"DE",0.99946624,0.82272756,3.037345,2.4989073,1,1,66,10,7,5,8,7,9,2,2,1955,"DE8",3,6,2,6,3,3,3,2,1,1,3,2,2,2,4,5,2,2,2,2,2,0.00012220745,300,5784
"ESS9e03_2",9,"3.2","23.11.2023",4964,"DE",0.99946624,0.43001035,3.037345,1.3060898,1,3,66,9,4,3,8,5,7,2,1,1950,"DE9",2,5,2,4,3,3,5,2,3,3,2,3,4,3,4,3,2,2,2,5,4,0.00012220745,314,5813
"ESS9e03_2",9,"3.2","23.11.2023",4988,"DE",0.99946624,0.8889173,3.037345,2.6999485,1,5,5,8,3,2,7,5,6,2,2,1973,"DE9",2,3,4,4,1,2,5,3,2,1,2,1,2,1,5,2,3,1,2,1,1,0.00012220745,314,5812
"ESS9e03_2",9,"3.2","23.11.2023",5001,"DE",0.99946624,0.77821714,3.037345,2.363714,1,1,1,8,6,2,4,2,4,2,1,1972,"DEB",3,4,3,4,2,4,4,1,3,4,3,3,5,3,6,1,3,2,3,3,6,0.00012220745,347,5879
"ESS9e03_2",9,"3.2","23.11.2023",5058,"DE",0.99946624,0.7460003,3.037345,2.2658603,1,4,4,10,8,7,9,4,7,2,2,1968,"DE6",1,5,4,2,5,1,5,1,5,1,1,1,2,2,3,5,3,1,1,3,2,0.00012220745,346,5876
"ESS9e03_2",9,"3.2","23.11.2023",5069,"DE",0.99946624,2.054727,3.037345,6.240915,1,5,5,5,6,4,4,3,3,2,2,1957,"DEA",3,4,2,5,1,3,2,2,2,2,1,1,1,1,5,4,2,1,2,4,3,0.00012220745,318,5820
"ESS9e03_2",9,"3.2","23.11.2023",5088,"DE",0.99946624,1.1025547,3.037345,3.3488388,1,4,4,8,6,2,6,4,2,2,2,1967,"DEA",2,5,2,4,5,1,6,2,5,3,1,3,4,4,3,5,4,3,1,3,2,0.00012220745,334,5853
"ESS9e03_2",9,"3.2","23.11.2023",5201,"DE",0.99946624,0.87595314,3.037345,2.6605718,2,66,66,7,8,2,7,3,7,2,1,1996,"DE9",2,4,2,3,3,4,3,3,2,2,2,2,2,3,4,5,3,1,2,5,1,0.00012220745,315,5814
"ESS9e03_2",9,"3.2","23.11.2023",5207,"DE",0.99946624,1.2090728,3.037345,3.6723711,3,66,9,8,4,7,9,8,9,2,1,2002,"DE7",4,3,6,2,5,1,5,2,3,2,1,3,3,1,1,5,2,3,1,1,1,0.00012220745,343,5871
"ESS9e03_2",9,"3.2","23.11.2023",5225,"DE",0.99946624,0.8702576,3.037345,2.6432726,1,2,66,10,10,4,7,0,10,1,1,1939,"DE9",3,3,1,3,5,3,5,2,2,3,1,5,3,1,5,5,5,2,5,3,5,0.00012220745,312,5809
"ESS9e03_2",9,"3.2","23.11.2023",5278,"DE",0.99946624,0.9847162,3.037345,2.9909227,1,6,66,9,8,2,7,5,6,2,1,1994,"DE2",3,4,3,4,2,5,2,2,1,2,2,2,3,2,5,2,3,2,2,2,3,0.00012220745,290,5764
"ESS9e03_2",9,"3.2","23.11.2023",5293,"DE",0.99946624,0.7660267,3.037345,2.3266873,1,1,66,8,8,5,7,4,6,2,2,1959,"DEG",2,4,2,3,2,4,3,2,3,2,3,1,2,1,5,2,1,1,3,1,3,0.00012220745,311,5807
"ESS9e03_2",9,"3.2","23.11.2023",5296,"DE",0.99946624,1.1190791,3.037345,3.3990293,1,77,66,8,6,2,3,4,4,2,1,1974,"DE2",3,5,4,5,2,6,3,3,2,4,4,1,6,3,6,4,5,3,3,3,6,0.00012220745,289,5762
"ESS9e03_2",9,"3.2","23.11.2023",5363,"DE",0.99946624,0.94924486,3.037345,2.883184,1,3,66,5,5,3,5,7,6,1,1,1999,"DE2",1,4,1,5,6,1,5,3,5,1,1,2,4,2,1,4,3,1,1,3,1,0.00012220745,277,5741
"ESS9e03_2",9,"3.2","23.11.2023",5384,"DE",0.99946624,0.85620743,3.037345,2.6005974,3,66,66,9,9,9,10,9,10,2,2,2002,"DE9",2,5,1,3,4,2,4,2,3,2,1,2,5,4,1,3,5,2,2,5,2,0.00012220745,268,5887
"ESS9e03_2",9,"3.2","23.11.2023",5424,"DE",0.99946624,1.0864748,3.037345,3.2999988,1,7,66,10,6,0,6,8,7,2,1,1985,"DEA",1,5,2,3,5,3,5,1,2,2,1,2,1,3,5,3,2,1,1,3,3,0.00012220745,332,5849
"ESS9e03_2",9,"3.2","23.11.2023",5455,"DE",0.99946624,0.99928993,3.037345,3.0351882,1,4,4,9,1,1,8,7,2,2,2,1967,"DE2",1,6,1,6,3,1,6,1,1,2,2,1,6,2,1,5,4,1,1,5,5,0.00012220745,280,5745
"ESS9e03_2",9,"3.2","23.11.2023",5508,"DE",0.99946624,0.9847162,3.037345,2.9909227,1,1,66,10,9,7,9,8,7,2,1,1994,"DE2",2,4,2,4,3,2,5,3,1,1,1,1,2,1,3,2,2,1,3,3,1,0.00012220745,287,5758
"ESS9e03_2",9,"3.2","23.11.2023",5534,"DE",0.99946624,1.1010096,3.037345,3.344146,1,88,66,8,7,6,8,5,7,2,2,1983,"DEE",3,5,2,5,3,4,4,2,3,5,3,3,3,2,5,3,4,2,3,3,5,0.00012220745,308,5800
"ESS9e03_2",9,"3.2","23.11.2023",5573,"DE",0.99946624,1.0877867,3.037345,3.3039834,1,4,2,8,5,7,4,7,7,2,2,1928,"DE7",2,6,1,3,1,5,5,2,2,2,1,1,3,1,6,1,5,2,1,2,5,0.00012220745,345,5875
"ESS9e03_2",9,"3.2","23.11.2023",5585,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,3,66,7,5,2,5,5,5,2,1,1954,"DE1",2,4,1,2,2,1,5,2,3,2,1,2,2,2,4,5,2,1,1,5,3,0.00012220745,269,5723
"ESS9e03_2",9,"3.2","23.11.2023",5642,"DE",0.99946624,0.5348688,3.037345,1.624581,1,3,66,5,7,4,7,3,3,2,1,1961,"DEB",3,4,4,3,1,5,1,1,4,5,3,3,5,3,5,2,5,2,3,3,5,0.00012220745,347,5879
"ESS9e03_2",9,"3.2","23.11.2023",5649,"DE",0.99946624,1.2238728,3.037345,3.7173238,2,66,3,8,5,2,5,0,3,2,1,1960,"DEG",2,5,2,2,2,4,2,2,2,2,2,3,5,1,6,5,3,5,1,5,2,0.00012220745,311,5807
"ESS9e03_2",9,"3.2","23.11.2023",5651,"DE",0.99946624,0.9078223,3.037345,2.7573695,1,4,4,9,9,6,8,7,7,2,1,1977,"DE1",3,5,2,5,3,4,2,2,2,2,2,2,3,2,5,3,3,2,1,2,3,0.00012220745,273,5731
"ESS9e03_2",9,"3.2","23.11.2023",5682,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,1,1,9,10,7,7,4,8,2,1,1962,"DE1",3,5,2,4,2,3,2,2,5,4,1,1,2,2,4,3,3,2,2,3,4,0.00012220745,270,5725
"ESS9e03_2",9,"3.2","23.11.2023",5692,"DE",0.99946624,0.9078223,3.037345,2.7573695,1,1,66,9,8,4,8,4,4,2,1,1972,"DE1",2,5,3,3,6,2,5,3,5,1,1,2,4,4,2,5,2,1,2,4,2,0.00012220745,276,5739
"ESS9e03_2",9,"3.2","23.11.2023",5772,"DE",0.99946624,0.9954758,3.037345,3.0236034,3,66,66,8,9,8,7,7,5,2,1,1977,"DE9",3,5,2,2,2,3,1,2,2,5,2,1,2,2,2,1,4,2,2,2,5,0.00012220745,315,5814
"ESS9e03_2",9,"3.2","23.11.2023",5892,"DE",0.99946624,0.9078223,3.037345,2.7573695,1,5,1,9,8,7,9,6,7,2,1,1969,"DE1",2,5,2,4,2,5,2,2,2,3,2,2,2,2,5,2,2,1,3,2,5,0.00012220745,277,5740
"ESS9e03_2",9,"3.2","23.11.2023",5893,"DE",0.99946624,0.8540229,3.037345,2.5939622,1,5,66,10,7,3,7,6,3,2,2,1958,"DE2",2,4,2,5,2,5,3,1,1,4,2,1,3,2,6,2,2,1,1,1,5,0.00012220745,288,5760
"ESS9e03_2",9,"3.2","23.11.2023",5907,"DE",0.99946624,1.4915673,3.037345,4.530404,1,2,66,10,9,8,8,7,7,1,2,1992,"DE1",2,4,2,2,1,3,1,2,2,2,3,3,2,2,5,2,5,2,2,3,3,0.00012220745,276,5738
"ESS9e03_2",9,"3.2","23.11.2023",5913,"DE",0.99946624,0.7033356,3.037345,2.1362727,1,2,1,10,10,3,9,8,8,2,1,1976,"DE2",3,5,2,6,6,4,4,2,2,5,2,5,3,4,6,3,3,2,3,5,3,0.00012220745,277,5741
"ESS9e03_2",9,"3.2","23.11.2023",5952,"DE",0.99946624,0.76743764,3.037345,2.330973,1,4,4,6,6,3,7,5,4,2,2,1961,"DE3",2,4,1,5,4,4,5,4,4,2,1,3,5,5,4,4,5,2,2,5,3,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",5990,"DE",0.99946624,0.9449475,3.037345,2.8701315,1,77,66,10,9,3,5,5,4,2,2,1961,"DEB",4,5,2,6,4,2,5,2,3,2,1,2,5,3,5,5,3,2,1,3,3,0.00012220745,348,5881
"ESS9e03_2",9,"3.2","23.11.2023",6032,"DE",0.99946624,1.1246351,3.037345,3.4159048,1,1,66,9,7,5,6,3,4,2,2,1982,"DE6",1,6,2,5,4,3,5,2,2,5,2,1,5,3,5,5,6,1,2,3,2,0.00012220745,346,5876
